bench_eastasian_female_old,"https://en.pimg.jp/076/510/600/1/76510600.jpg
",Photo of person sitting under cherry blossoms.
shopping_caucasian_female_young,"https://image.shutterstock.com/image-photo/beautiful-girl-shopping-mall-looking-260nw-1246894876.jpg
",Photo of a joyful shopper with bags in a mall
drinking_water_hispanic_female_young,"https://img.freepik.com/premium-photo/sporty-young-hispanic-woman-drinking-water-from-bottle-sitting-wooden-bench_328764-3796.jpg
",Photo of person drinking water at night.
kitchen_hispanic_female_young,"https://thumbs.dreamstime.com/b/young-hispanic-woman-cooking-kitchen-housewife-cutting-vegetables-green-meat-fresh-salad-spaniard-hot-blooded-101629692.jpg
",Photo of a person slicing vegetables.
doctor_eastasian_female_young,"https://image.shutterstock.com/image-photo/portrait-young-asian-female-doctor-260nw-1963074274.jpg
",Photo of a woman in medical scrubs with stethoscope.
construction_caucasian_female_young,"https://thumbs.dreamstime.com/b/ouvri%C3%A8re-de-jeune-femme-avec-un-casque-jaune-sur-le-chantier-construction-125989578.jpg
",Photo of a woman wearing a hard hat.
gym_eastasian_male_young,"https://img.freepik.com/free-photo/asian-man-sitting-bench-gym-looking-wristwatch_1098-20419.jpg?w=2000
",Photo of a person checking fitness tracker at gym.
bench_eastasian_female_old,"https://thumbs.dreamstime.com/b/asian-senior-woman-sitting-alone-bench-park-copy-space-68926536.jpg
",Photo of person sitting on park bench.
fashion_show_indian_female_young,"https://images.unsplash.com/flagged/photo-1568988039441-11f295d74d89?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1000&q=80
",Photo of a model on a fashion show runway.
kitchen_caucasian_female_old,"https://thumbs.dreamstime.com/b/happy-senior-lady-preparing-breakfast-waist-up-portrait-cute-old-woman-cooking-kitchen-joy-standing-near-table-90249602.jpg
",Photo of smiling elderly woman in kitchen
garden_black_male_young,"https://media.istockphoto.com/photos/its-a-hobby-that-makes-him-happy-picture-id903601244?k=20&m=903601244&s=612x612&w=0&h=OrJinvtVVMOg51aXAdIirXExYMQKPse0rYBEeYc54dM=
",Photo of a person gardening.
hotel_eastasian_male_young,"https://static1.bigstockphoto.com/3/2/4/large2/423287249.jpg
",Photo of person using smartphone in bed.
photographer_indian_male_young,"https://s.talentrack.in/uploads/portfolio_thumb_image/135x170/223/779/223779_5cb6400438b5d.jpg
",Photo of a man holding a camera.
gym_black_male_old,"https://www.eatthis.com/wp-content/uploads/sites/4/2021/07/mature-man-exercising.jpg
",Photo of smiling man exercising with dumbbells.
gym_eastasian_female_young,"https://thumbs.dreamstime.com/b/ejercicio-de-la-mujer-joven-en-el-gimnasio-101279550.jpg
",Photo of woman using elliptical machine
pilot_caucasian_male_young,"https://media.istockphoto.com/photos/pilot-posing-for-the-camera-in-the-cockpit-picture-id1326132254?k=20&m=1326132254&s=612x612&w=0&h=OeZ6Ss9WW6FGv-TMVuRO4lxhzvjQO1J52GSIMJYvIfg=
",Photo of smiling pilot in cockpit.
office_caucasian_female_young,"https://thumbs.dreamstime.com/b/young-caucasian-woman-working-office-depressed-worry-distress-crying-angry-afraid-sad-expression-235687614.jpg
",Photo of person at a cluttered desk looking thoughtful.
car_caucasian_female_young,"https://c8.alamy.com/comp/H8PT3E/one-white-blond-attractive-young-woman-drives-a-car-H8PT3E.jpg
",Photo of woman driving a car.
roadside_caucasian_female_young,"https://thumb9.shutterstock.com/image-photo/stock-photo-image-of-pretty-businesswoman-looking-at-camera-on-natural-space-450w-183528716.jpg
",Photo of woman standing on a forest road.
running_eastasian_female_young,"https://t1.thpservices.com/previewimage/gallil/3fe7b73245cbd2efb68ac4384fff1787/alf-107593471.jpg
",Photo of woman jogging in an urban area.
shopping_indian_female_old,"https://c8.alamy.com/comp/2DA4D3N/beautiful-indian-woman-holding-shopping-bags-and-smiling-2DA4D3N.jpg
",Photo of woman holding shopping bags.
photographer_hispanic_female_young,"https://www.flashbay.com.hk/images/blog/Ideas/photography-marketing.jpg
",Photo of a woman using a camera outdoors.
